"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","situationid","situationconfidentiality","situationinformationstatus","situationurgency","situationrecordid","situationrecordcreationtime","situationrecordversion","situationrecordversiontime","situationrecordfirstsupplierversiontime","probabilityofoccurrence","validitystatus","overallstarttime","delaytimevalue","openlrbinary","openlrversion","alertceventcode","abnormaltraffictype","averagespeed","effectonroadlayout","roadmaintenancetype","roadmaintenancevalue","roadmaintenancelang","constructionworktype","networkmanagementtype","vehicleobstructiontype","accidenttype","obstructiontype","environmentalobstructiontype","poorenvironmenttype"
"336",1,"nl","TomTom Traffic Service","en",2016-04-27 08:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,1,2016-04-27 08:58:30,2016-04-27 08:58:30,"probable","active",2016-04-27 08:55:30,404,"C/wyUBm1UQswCv9R/d8KAw==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"337",1,"nl","TomTom Traffic Service","en",2016-04-27 09:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,6,2016-04-27 09:14:00,2016-04-27 09:14:00,"probable","active",2016-04-27 08:55:30,565,"C/wyUBm1UQswEv32/YQMQyQ=",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"338",1,"nl","TomTom Traffic Service","en",2016-04-27 09:28:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,6,2016-04-27 09:28:00,2016-04-27 09:28:00,"probable","active",2016-04-27 08:55:30,565,"C/wyUBm1UQswEv32/YQMQyQ=",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"339",1,"nl","TomTom Traffic Service","en",2016-04-27 09:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,9,2016-04-27 09:44:00,2016-04-27 09:44:00,"probable","active",2016-04-27 08:55:30,243,"C/wx/hm0Uwo0Bv64/6cLBA==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"340",1,"nl","TomTom Traffic Service","en",2016-04-27 09:58:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,10,2016-04-27 09:58:00,2016-04-27 09:58:00,"probable","active",2016-04-27 08:55:30,414,"C/wyUBm1UQswEf4J/YYLRDQ=",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"341",1,"nl","TomTom Traffic Service","en",2016-04-27 10:13:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351027344-1",2016-04-27 08:55:30,12,2016-04-27 10:13:00,2016-04-27 10:13:00,"probable","active",2016-04-27 08:55:30,110,"C/wyUBm1UQswBv+3/p0KAQ==",3,108,"queueingTraffic",10,"","","","","","","","","","",""
"342",1,"nl","TomTom Traffic Service","en",2016-04-27 10:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744-1",2016-04-27 08:55:30,1,2016-04-27 10:29:00,2016-04-27 10:29:00,"probable","active",2016-04-27 08:55:30,231,"C/wx/hm0Uwo0Bv64/6cLRAw=",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"343",1,"nl","TomTom Traffic Service","en",2016-04-27 11:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144972584460992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144972584460992-1",2016-04-27 11:37:30,1,2016-04-27 11:44:00,2016-04-27 11:44:00,"probable","active",2016-04-27 11:37:30,272,"C/wyfhm0mCOKDAKa/qciHA==",3,101,"stationaryTraffic",8,"","","","","","","","","","",""
"344",1,"nl","TomTom Traffic Service","en",2016-04-27 11:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-04-27 11:56:30,1,2016-04-27 11:58:30,2016-04-27 11:58:30,"probable","active",2016-04-27 11:56:30,313,"C/wxwRm0Tws7BP88/7ALBA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"345",1,"nl","TomTom Traffic Service","en",2016-04-27 13:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344-1",2016-04-27 13:12:00,1,2016-04-27 13:14:30,2016-04-27 13:14:30,"probable","active",2016-04-27 13:12:00,93,"C/wxEhm0WAosBgEeABQLUys=",3,115,"slowTraffic",9,"","","","","","","","","","",""
"346",1,"nl","TomTom Traffic Service","en",2016-04-27 13:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-04-27 13:12:00,2,2016-04-27 13:14:30,2016-04-27 13:14:30,"probable","active",2016-04-27 13:12:00,149,"C/wxmBm0YwwxA/+B/4MMAw==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"347",1,"nl","TomTom Traffic Service","en",2016-04-27 15:29:06,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744-1",2016-04-27 15:24:00,1,2016-04-27 15:29:06,2016-04-27 15:29:06,"probable","active",2016-04-27 15:24:00,129,"C/wx0hm0Rgs6Bf8E/8EMIwM=",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"348",1,"nl","TomTom Traffic Service","en",2016-04-27 16:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720-1",2016-04-27 16:10:00,1,2016-04-27 16:14:00,2016-04-27 16:14:00,"probable","active",2016-04-27 16:10:00,264,"C/ww9xmy5yOMDAFS/igkGw==",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"349",1,"nl","TomTom Traffic Service","en",2016-04-27 16:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720-1",2016-04-27 16:10:00,2,2016-04-27 16:29:30,2016-04-27 16:29:30,"probable","active",2016-04-27 16:10:00,260,"C/ww9xmy5yOMDAFH/jAjFA==",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"350",1,"nl","TomTom Traffic Service","en",2016-04-27 16:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062720-1",2016-04-27 16:10:00,3,2016-04-27 16:43:30,2016-04-27 16:43:30,"probable","active",2016-04-27 16:10:00,235,"C/wxGRmypSONCQD9/r4jFA==",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"351",1,"nl","TomTom Traffic Service","en",2016-04-28 08:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,2,2016-04-28 08:14:00,2016-04-28 08:14:00,"probable","active",2016-04-28 07:30:00,763,"C/wxVRm14gw+DAIy/+0LIA0=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"352",1,"nl","TomTom Traffic Service","en",2016-04-28 08:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,5,2016-04-28 08:29:00,2016-04-28 08:29:00,"probable","active",2016-04-28 07:30:00,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"353",1,"nl","TomTom Traffic Service","en",2016-04-28 08:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,5,2016-04-28 08:43:30,2016-04-28 08:43:30,"probable","active",2016-04-28 07:30:00,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"354",1,"nl","TomTom Traffic Service","en",2016-04-28 09:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,7,2016-04-28 09:13:30,2016-04-28 09:13:30,"probable","active",2016-04-28 07:30:00,778,"C/wxRxm15wwwDQJI/5MKIA4=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"355",1,"nl","TomTom Traffic Service","en",2016-04-28 09:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,11,2016-04-28 09:29:00,2016-04-28 09:29:00,"probable","active",2016-04-28 07:30:00,798,"C/wxURm16gw4DQIx/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"356",1,"nl","TomTom Traffic Service","en",2016-04-28 09:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,11,2016-04-28 09:44:00,2016-04-28 09:44:00,"probable","active",2016-04-28 07:30:00,798,"C/wxURm16gw4DQIx/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"357",1,"nl","TomTom Traffic Service","en",2016-04-28 09:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,13,2016-04-28 09:58:30,2016-04-28 09:58:30,"probable","active",2016-04-28 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"358",1,"nl","TomTom Traffic Service","en",2016-04-28 10:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,14,2016-04-28 10:14:30,2016-04-28 10:14:30,"probable","active",2016-04-28 07:30:00,763,"C/wxVRm14gw+DAIy/+0LIA0=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"359",1,"nl","TomTom Traffic Service","en",2016-04-28 10:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,15,2016-04-28 10:28:30,2016-04-28 10:28:30,"probable","active",2016-04-28 07:30:00,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"360",1,"nl","TomTom Traffic Service","en",2016-04-28 10:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,17,2016-04-28 10:44:00,2016-04-28 10:44:00,"probable","active",2016-04-28 07:30:00,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"361",1,"nl","TomTom Traffic Service","en",2016-04-28 10:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,18,2016-04-28 10:58:30,2016-04-28 10:58:30,"probable","active",2016-04-28 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"362",1,"nl","TomTom Traffic Service","en",2016-04-28 11:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,18,2016-04-28 11:14:30,2016-04-28 11:14:30,"probable","active",2016-04-28 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"363",1,"nl","TomTom Traffic Service","en",2016-04-28 11:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,20,2016-04-28 11:29:00,2016-04-28 11:29:00,"probable","active",2016-04-28 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"364",1,"nl","TomTom Traffic Service","en",2016-04-28 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,20,2016-04-28 11:43:30,2016-04-28 11:43:30,"probable","active",2016-04-28 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"365",1,"nl","TomTom Traffic Service","en",2016-04-28 11:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,21,2016-04-28 11:59:30,2016-04-28 11:59:30,"probable","active",2016-04-28 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"366",1,"nl","TomTom Traffic Service","en",2016-04-28 12:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,21,2016-04-28 12:13:30,2016-04-28 12:13:30,"probable","active",2016-04-28 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"367",1,"nl","TomTom Traffic Service","en",2016-04-28 12:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,21,2016-04-28 12:29:30,2016-04-28 12:29:30,"probable","active",2016-04-28 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"368",1,"nl","TomTom Traffic Service","en",2016-04-28 13:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,26,2016-04-28 13:13:30,2016-04-28 13:13:30,"probable","active",2016-04-28 07:30:00,665,"C/wxUxm13gooCwI4//cLIA8=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"369",1,"nl","TomTom Traffic Service","en",2016-04-28 13:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,27,2016-04-28 13:28:30,2016-04-28 13:28:30,"probable","active",2016-04-28 07:30:00,405,"C/wxuRm1/wskBwFc/68LIBg=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"370",1,"nl","TomTom Traffic Service","en",2016-04-28 13:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-04-28 07:30:00,27,2016-04-28 13:44:00,2016-04-28 13:44:00,"probable","active",2016-04-28 07:30:00,405,"C/wxuRm1/wskBwFc/68LIBg=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"371",1,"nl","TomTom Traffic Service","en",2016-04-29 08:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,3,2016-04-29 08:59:30,2016-04-29 08:59:30,"probable","active",2016-04-29 08:45:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"372",1,"nl","TomTom Traffic Service","en",2016-04-29 09:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,3,2016-04-29 09:13:30,2016-04-29 09:13:30,"probable","active",2016-04-29 08:45:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"373",1,"nl","TomTom Traffic Service","en",2016-04-29 09:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,3,2016-04-29 09:28:30,2016-04-29 09:28:30,"probable","active",2016-04-29 08:45:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"374",1,"nl","TomTom Traffic Service","en",2016-04-29 09:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,3,2016-04-29 09:43:30,2016-04-29 09:43:30,"probable","active",2016-04-29 08:45:30,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"375",1,"nl","TomTom Traffic Service","en",2016-04-29 09:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,5,2016-04-29 09:58:30,2016-04-29 09:58:30,"probable","active",2016-04-29 08:45:30,906,"C/wxRxm15wwwDwI8/xcKIAs=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"376",1,"nl","TomTom Traffic Service","en",2016-04-29 10:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,7,2016-04-29 10:13:30,2016-04-29 10:13:30,"probable","active",2016-04-29 08:45:30,771,"C/wxRxm15wwwDQJI/5MKIBE=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"377",1,"nl","TomTom Traffic Service","en",2016-04-29 10:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,14,2016-04-29 10:28:30,2016-04-29 10:28:30,"probable","active",2016-04-29 08:45:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"378",1,"nl","TomTom Traffic Service","en",2016-04-29 10:43:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,32,2016-04-29 10:43:00,2016-04-29 10:43:00,"probable","active",2016-04-29 08:45:30,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"379",1,"nl","TomTom Traffic Service","en",2016-04-29 10:58:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,50,2016-04-29 10:58:00,2016-04-29 10:58:00,"probable","active",2016-04-29 08:45:30,691,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"380",1,"nl","TomTom Traffic Service","en",2016-04-29 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350425792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350425792-1",2016-04-29 11:07:00,1,2016-04-29 11:13:30,2016-04-29 11:13:30,"probable","active",2016-04-29 11:07:00,136,"C/wxEBmzmSOBBwCmASgjFQ==",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"381",1,"nl","TomTom Traffic Service","en",2016-04-29 11:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,62,2016-04-29 11:13:30,2016-04-29 11:13:30,"probable","active",2016-04-29 08:45:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"382",1,"nl","TomTom Traffic Service","en",2016-04-29 11:28:35,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350425792","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350425792-1",2016-04-29 11:07:00,1,2016-04-29 11:28:35,2016-04-29 11:28:35,"probable","active",2016-04-29 11:07:00,136,"C/wxEBmzmSOBBwCmASgjFQ==",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"383",1,"nl","TomTom Traffic Service","en",2016-04-29 11:28:35,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,68,2016-04-29 11:28:35,2016-04-29 11:28:35,"probable","active",2016-04-29 08:45:30,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"384",1,"nl","TomTom Traffic Service","en",2016-04-29 11:44:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,75,2016-04-29 11:44:00,2016-04-29 11:44:00,"probable","active",2016-04-29 08:45:30,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"385",1,"nl","TomTom Traffic Service","en",2016-04-29 11:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,77,2016-04-29 11:59:00,2016-04-29 11:59:00,"probable","active",2016-04-29 08:45:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"386",1,"nl","TomTom Traffic Service","en",2016-04-29 12:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884377744-1",2016-04-29 08:45:30,77,2016-04-29 12:14:00,2016-04-29 12:14:00,"probable","active",2016-04-29 08:45:30,821,"C/wxVRm14gw+DgIo/5wKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
